17	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	6	2	0
17	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	0
17	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	6	2	0
17	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	2	2	0
19	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	6	2.25	1
17	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	6	2.25	0
17	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	6	2.25	0
18	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	4	2.25	1
18	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2.5	1
17	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	3	2.5	0
17	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	6	2.5	0
18	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	6	2.666667	1
18	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	2.666667	1
18	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	6	2.75	1
17	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	6	3	0
17	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	6	3	0
17	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	6	3	0
17	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	3	0
17	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	6	3	0
17	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	3	3	0
17	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	6	3	0
17	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	3	0
17	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	6	3	0
17	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	6	3.25	0
17	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	6	3.25	0
17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	6	3.5	0
17	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	3.5	0
17	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	6	3.5	0
17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	6	3.5	0
17	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	6	3.5	0
17	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	6	3.5	0
17	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	6	4	0
17	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	6	4	0
