14	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	1.25	0
14	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	6	1.25	0
14	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	6	1.333333	0
15	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	2	1
14	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	2	2	0
14	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	5	2.75	0
14	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	3	0
15	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	3.25	1
14	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	6	3.25	0
15	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	3	3.5	1
14	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	6	3.5	0
14	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	3.5	0
15	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	3	3.75	1
14	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	3	4	0
14	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	6	4	0
