13	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	2	1.5	0
13	1	0	0	0	1	1	1	0	0	0	0	0	1	1	0	4	2	0
13	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	2.25	0
13	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	1	2.5	0
13	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	2.75	0
14	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	3	3	1
13	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	6	3	0
13	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	3	0
13	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	3.25	0
12	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	2	3.25	0
14	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	3	3.5	1
13	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	2	3.75	0
14	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	4	1
