16	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	2	1.25	0
17	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1.5	1
17	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	5	1.75	1
17	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2	1.75	1
17	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	6	2	1
17	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	1
16	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	2	0
16	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0
16	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2.25	0
17	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	3	2.25	1
16	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2.333333	0
17	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	2.5	1
16	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	3	2.5	0
16	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	2.5	0
15	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	3	2.5	0
15	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	3	2.5	0
16	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	3	2.666667	0
16	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	2	2.75	0
17	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	3	2.75	1
16	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2.75	0
16	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	5	2.75	0
17	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	3	2.75	1
16	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	6	2.75	0
16	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	2	3	0
16	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	2	3	0
16	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	2	3	0
16	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	5	3	0
16	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	3	0
17	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	3	3	1
16	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	3	3	0
15	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	3	0
16	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	3	0
17	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	3	1
17	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	4	3.25	1
16	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	3	3.25	0
17	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	3	3.25	1
17	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	3	3.25	1
16	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3.25	0
16	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	3	3.25	0
16	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	3	3.25	0
16	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	3	3.25	0
16	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	3	3.5	0
15	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	3.5	0
16	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	3	3.5	0
15	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	6	3.5	0
16	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	3.75	0
16	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	3	3.75	0
16	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	3	3.75	0
16	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	3	3.75	0
16	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	4	0
