14	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1.25	1
13	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	2	1.5	1
13	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1.666667	1
14	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1.75	1
13	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	1
12	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	2.25	0
12	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	2.25	0
13	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	2.25	1
12	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	2	2.5	0
12	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	2	2.5	0
14	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	2	2.5	1
12	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	2	2.75	0
11	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	2	2.75	0
12	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	2.75	0
14	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	2	2.75	1
12	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	2	2.75	0
12	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	2	3	0
12	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	3.25	0
13	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	3.25	1
13	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	2	3.25	1
12	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	3.25	0
13	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	3.25	1
12	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	2	3.25	0
12	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	3.25	0
12	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	2	3.5	0
12	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	3.5	0
12	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	2	3.5	0
12	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	3.5	0
13	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	2	3.5	1
12	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	2	3.75	0
13	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	2	3.75	1
12	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	2	3.75	0
