15	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	4	1.666667	1
13	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	2.333333	0
14	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	2	2.5	1
13	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	2	2.5	0
13	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	2	3	0
13	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	6	3.5	0
13	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	3.75	0
13	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	6	3.75	0
12	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	2	3.75	0
14	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	5	4	1
13	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	4	4	0
14	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	6	4	1
13	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	2	4	0
