16	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	6	2	1
16	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	5	2.5	1
16	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	6	3	1
16	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	5	3.333333	1
16	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	3.5	1
16	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	5	3.666667	1
16	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	3.666667	1
16	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	3.666667	1
16	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	5	3.75	1
16	1	0	0	0	0	1	0	0	1	0	0	1	0	1	1	6	4	1
16	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	4	4	1
16	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	6	4	1
16	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	6	4	1
